0.19725,0.6673,0.21952
0.19557,0.6673,0.21947
0.19389,0.6673,0.2194
0.19222,0.6673,0.2193
0.19054,0.6673,0.21917
0.18886,0.6673,0.21901
0.18718,0.6673,0.21883
0.18551,0.6673,0.21862
0.18383,0.6673,0.21837
0.18215,0.6673,0.21809
0.18047,0.6673,0.21777
0.1788,0.6673,0.21741
0.17712,0.6673,0.21702
0.17544,0.6673,0.21658
0.17376,0.6673,0.21609
0.17208,0.6673,0.21556
0.17041,0.6673,0.21496
0.16873,0.6673,0.21432
0.16705,0.6673,0.21362
0.16537,0.6673,0.21286
0.1637,0.6673,0.21203
0.16202,0.6673,0.21111
0.16034,0.6673,0.21012
0.15866,0.6673,0.20904
0.15699,0.6673,0.20787
0.15531,0.6673,0.2066
0.15363,0.6673,0.2052
0.15195,0.6673,0.20367
0.15027,0.6673,0.20202
0.1486,0.6673,0.20022
0.14692,0.6673,0.19823
0.14524,0.6673,0.19606
0.14356,0.6673,0.1937
0.14189,0.6673,0.19109
0.14021,0.6673,0.18825
0.13853,0.6673,0.18514
0.13685,0.6673,0.18174
0.13518,0.6673,0.17808
0.1335,0.6673,0.17419
0.13182,0.6673,0.17009
0.13014,0.6673,0.16588
0.12847,0.6673,0.16164
0.12679,0.6673,0.15753
0.12511,0.6673,0.15357
0.12343,0.6673,0.14987
0.12175,0.6673,0.14647
0.12008,0.6673,0.14338
0.1184,0.6673,0.14055
0.11672,0.6673,0.13798
0.11504,0.6673,0.13567
0.11337,0.6673,0.13359
0.11169,0.6673,0.13171
0.11001,0.6673,0.13001
0.10833,0.6673,0.12847
0.10666,0.6673,0.12708
0.10498,0.6673,0.12583
0.1033,0.6673,0.12469
0.10162,0.6673,0.12367
0.099944,0.6673,0.12274
0.098267,0.6673,0.1219
0.096589,0.6673,0.12115
0.094911,0.6673,0.12046
0.093234,0.6673,0.11986
0.091556,0.6673,0.11932
0.089878,0.6673,0.11884
0.088201,0.6673,0.11841
0.086523,0.6673,0.11804
0.084845,0.6673,0.11772
0.083168,0.6673,0.11745
0.08149,0.6673,0.11722
0.079812,0.6673,0.11703
0.078135,0.6673,0.11687
0.076457,0.6673,0.11675
0.074779,0.6673,0.11667
0.073102,0.6673,0.11662
0.071424,0.6673,0.1166
0.069746,0.6673,0.11661
0.068068,0.6673,0.11665
0.066391,0.6673,0.11672
0.064713,0.6673,0.11682
0.063035,0.6673,0.11696
0.061358,0.6673,0.11713
0.05968,0.6673,0.11735
0.058002,0.6673,0.1176
0.056325,0.6673,0.11789
0.054647,0.6673,0.11823
0.052969,0.6673,0.11862
0.051292,0.6673,0.11905
0.049614,0.6673,0.11954
0.047936,0.6673,0.12009
0.046259,0.6673,0.1207
0.044581,0.6673,0.12137
0.042903,0.6673,0.12211
0.041226,0.6673,0.12292
0.039548,0.6673,0.12381
0.03787,0.6673,0.12479
0.036193,0.6673,0.12587
0.034515,0.6673,0.12703
0.032837,0.6673,0.12831
0.031159,0.6673,0.1297
0.029482,0.6673,0.13121
0.027804,0.6673,0.13286
0.026126,0.6673,0.13466
0.024449,0.6673,0.13662
0.022771,0.6673,0.13876
0.021093,0.6673,0.14107
0.019416,0.6673,0.14358
0.017738,0.6673,0.14629
0.01606,0.6673,0.14922
0.014383,0.6673,0.15236
0.012705,0.6673,0.1557
0.011027,0.6673,0.15922
0.0093496,0.6673,0.16288
0.0076719,0.6673,0.16665
0.0059942,0.6673,0.17044
0.0043166,0.6673,0.17421
0.0026389,0.6673,0.1779
0.00096119,0.6673,0.18143
-0.00071649,0.6673,0.1848
-0.0023942,0.6673,0.18796
-0.0040719,0.6673,0.1909
-0.0057495,0.6673,0.19363
-0.0074272,0.6673,0.19614
-0.0091049,0.6673,0.19846
-0.010783,0.6673,0.20059
-0.01246,0.6673,0.20253
-0.014138,0.6673,0.20432
-0.015816,0.6673,0.20595
-0.017493,0.6673,0.20744
-0.019171,0.6673,0.2088
-0.020849,0.6673,0.21005
-0.022526,0.6673,0.21118
-0.024204,0.6673,0.21222
-0.025882,0.6673,0.21316
-0.027559,0.6673,0.21401
-0.029237,0.6673,0.21479
-0.030915,0.6673,0.21549
-0.032592,0.6673,0.21612
-0.03427,0.6673,0.21668
-0.035948,0.6673,0.21718
-0.037625,0.6673,0.21762
-0.039303,0.6673,0.21801
-0.040981,0.6673,0.21835
-0.042659,0.6673,0.21864
-0.044336,0.6673,0.21889
-0.046014,0.6673,0.2191
-0.047692,0.6673,0.21926
-0.049369,0.6673,0.21939
-0.051047,0.6673,0.21947
-0.052725,0.6673,0.21953
-0.054402,0.6673,0.21955
-0.05608,0.6673,0.21954
-0.057758,0.6673,0.21951
-0.059435,0.6673,0.21946
-0.061113,0.6673,0.21938
-0.062791,0.6673,0.21928
-0.064468,0.6673,0.21915
-0.066146,0.6673,0.21898
-0.067824,0.6673,0.21879
-0.069501,0.6673,0.21858
-0.071179,0.6673,0.21833
-0.072857,0.6673,0.21804
-0.074535,0.6673,0.21771
-0.076212,0.6673,0.21735
-0.07789,0.6673,0.21695
-0.079568,0.6673,0.2165
-0.081245,0.6673,0.216
-0.082923,0.6673,0.21546
-0.084601,0.6673,0.21486
-0.086278,0.6673,0.21421
-0.087956,0.6673,0.2135
-0.089634,0.6673,0.21272
-0.091311,0.6673,0.21187
-0.092989,0.6673,0.21095
-0.094667,0.6673,0.20994
-0.096344,0.6673,0.20885
-0.098022,0.6673,0.20766
-0.0997,0.6673,0.20636
-0.10138,0.6673,0.20494
-0.10306,0.6673,0.2034
-0.10473,0.6673,0.20172
-0.10641,0.6673,0.19989
-0.10809,0.6673,0.19787
-0.10977,0.6673,0.19567
-0.11144,0.6673,0.19327
-0.11312,0.6673,0.19062
-0.1148,0.6673,0.18774
-0.11648,0.6673,0.18458
-0.11815,0.6673,0.18113
-0.11983,0.6673,0.17743
-0.12151,0.6673,0.1735
-0.12319,0.6673,0.16938
-0.12486,0.6673,0.16516
-0.12654,0.6673,0.16092
-0.12822,0.6673,0.15684
-0.1299,0.6673,0.15292
-0.13158,0.6673,0.14927
-0.13325,0.6673,0.14592
-0.13493,0.6673,0.14287
-0.13661,0.6673,0.14009
-0.13829,0.6673,0.13757
-0.13996,0.6673,0.1353
-0.14164,0.6673,0.13326
-0.14332,0.6673,0.1314
-0.145,0.6673,0.12973
-0.14667,0.6673,0.12822
-0.14835,0.6673,0.12686
-0.15003,0.6673,0.12563
-0.15171,0.6673,0.12451
-0.15339,0.6673,0.1235
-0.15506,0.6673,0.12259
-0.15674,0.6673,0.12177
-0.15842,0.6673,0.12102
-0.1601,0.6673,0.12035
-0.16177,0.6673,0.11976
-0.16345,0.6673,0.11923
-0.16513,0.6673,0.11876
-0.16681,0.6673,0.11835
-0.16848,0.6673,0.11798
-0.17016,0.6673,0.11767
-0.17184,0.6673,0.11741
-0.17352,0.6673,0.11718
-0.1752,0.6673,0.117
-0.17687,0.6673,0.11685
-0.17855,0.6673,0.11674
-0.18023,0.6673,0.11666
-0.18191,0.6673,0.11661
-0.18358,0.6673,0.1166
-0.18526,0.6673,0.11661
-0.18694,0.6673,0.11666
-0.18862,0.6673,0.11673
-0.19029,0.6673,0.11684
-0.19197,0.6673,0.11699
-0.19365,0.6673,0.11717
-0.19533,0.6673,0.11739
-0.19701,0.6673,0.11765
-0.19868,0.6673,0.11795
-0.20036,0.6673,0.11829
-0.20204,0.6673,0.11869
-0.20372,0.6673,0.11913
-0.20539,0.6673,0.11963
-0.20707,0.6673,0.12019
-0.20875,0.6673,0.12081
-0.21043,0.6673,0.12149
-0.2121,0.6673,0.12225
-0.21378,0.6673,0.12307
-0.21546,0.6673,0.12397
-0.21714,0.6673,0.12497
-0.21882,0.6673,0.12606
-0.22049,0.6673,0.12725
-0.22217,0.6673,0.12854
-0.22385,0.6673,0.12995
-0.22553,0.6673,0.13149
-0.2272,0.6673,0.13317
-0.22888,0.6673,0.13499
-0.23056,0.6673,0.13697
-0.23224,0.6673,0.13914
-0.23391,0.6673,0.14149
-0.23559,0.6673,0.14402
-0.23727,0.6673,0.14678
-0.23895,0.6673,0.14975
-0.24063,0.6673,0.15293
-0.2423,0.6673,0.15629
-0.24398,0.6673,0.15984
-0.24566,0.6673,0.16353
-0.24734,0.6673,0.1673
-0.24901,0.6673,0.1711
-0.25069,0.6673,0.17487
-0.25237,0.6673,0.17852
-0.25405,0.6673,0.18203
-0.25572,0.6673,0.18536
-0.2574,0.6673,0.18847
-0.25908,0.6673,0.19139
-0.26076,0.6673,0.19407
-0.26243,0.6673,0.19656
-0.26411,0.6673,0.19884
-0.26579,0.6673,0.20093
-0.26747,0.6673,0.20286
-0.26915,0.6673,0.20462
-0.27082,0.6673,0.20621
-0.2725,0.6673,0.20768
-0.27418,0.6673,0.20902
-0.27586,0.6673,0.21025
-0.27753,0.6673,0.21137
-0.27921,0.6673,0.21239
-0.28089,0.6673,0.21331
-0.28257,0.6673,0.21415
-0.28424,0.6673,0.21491
-0.28592,0.6673,0.2156
-0.2876,0.6673,0.21622
-0.28928,0.6673,0.21677
-0.29096,0.6673,0.21726
-0.29263,0.6673,0.2177
-0.29431,0.6673,0.21807
-0.29599,0.6673,0.2184
-0.29767,0.6673,0.21869
-0.29934,0.6673,0.21893
-0.30102,0.6673,0.21913
-0.3027,0.6673,0.21929
-0.30438,0.6673,0.2194
-0.30605,0.6673,0.21949
-0.30773,0.6673,0.21953
-0.30941,0.6673,0.21955
